------------------------------------------------------------
Server listening on UDP port 8
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  1] local 10.0.0.1 port 8 connected with 10.0.0.2 port 56701
[  2] local 10.0.0.1 port 8 connected with 10.0.0.4 port 52384
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  4] 61.0000-62.0000 sec   610 KBytes  5.00 Mbits/sec   0.271 ms 0/425 (0%)
[  2] 63.0000-64.0000 sec   732 KBytes  6.00 Mbits/sec   0.115 ms 0/510 (0%)
[  1] 63.0000-64.0000 sec   854 KBytes  7.00 Mbits/sec   0.061 ms 0/595 (0%)
[  3] 62.0000-63.0000 sec   610 KBytes  5.00 Mbits/sec   0.150 ms 0/425 (0%)
[  4] 62.0000-63.0000 sec   612 KBytes  5.01 Mbits/sec   0.335 ms 0/426 (0%)
[  2] 64.0000-65.0000 sec   732 KBytes  6.00 Mbits/sec   0.167 ms 0/510 (0%)
[  1] 64.0000-65.0000 sec   854 KBytes  7.00 Mbits/sec   0.163 ms 0/595 (0%)
[  3] 63.0000-64.0000 sec   612 KBytes  5.01 Mbits/sec   0.150 ms 0/426 (0%)
[  4] 63.0000-64.0000 sec   610 KBytes  5.00 Mbits/sec   0.332 ms 0/425 (0%)
[  2] 65.0000-66.0000 sec   732 KBytes  6.00 Mbits/sec   0.114 ms 0/510 (0%)
[  1] 65.0000-66.0000 sec   856 KBytes  7.01 Mbits/sec   0.103 ms 0/596 (0%)
[  3] 64.0000-65.0000 sec   610 KBytes  5.00 Mbits/sec   0.221 ms 0/425 (0%)
[  4] 64.0000-65.0000 sec   610 KBytes  5.00 Mbits/sec   0.335 ms 0/425 (0%)
[  2] 66.0000-67.0000 sec   732 KBytes  6.00 Mbits/sec   0.158 ms 0/510 (0%)
[  1] 66.0000-67.0000 sec   854 KBytes  7.00 Mbits/sec   0.090 ms 0/595 (0%)
[  3] 65.0000-66.0000 sec   610 KBytes  5.00 Mbits/sec   0.183 ms 0/425 (0%)
[  4] 65.0000-66.0000 sec   610 KBytes  5.00 Mbits/sec   0.301 ms 0/425 (0%)
[  2] 67.0000-68.0000 sec   734 KBytes  6.01 Mbits/sec   0.119 ms 0/511 (0%)
[  1] 67.0000-68.0000 sec   854 KBytes  7.00 Mbits/sec   0.121 ms 0/595 (0%)
[  3] 66.0000-67.0000 sec   610 KBytes  5.00 Mbits/sec   0.166 ms 0/425 (0%)
[  4] 66.0000-67.0000 sec   610 KBytes  5.00 Mbits/sec   0.389 ms 0/425 (0%)
[  2] 68.0000-69.0000 sec   732 KBytes  6.00 Mbits/sec   0.176 ms 0/510 (0%)
[  1] 68.0000-69.0000 sec   854 KBytes  7.00 Mbits/sec   0.054 ms 0/595 (0%)
[  3] 67.0000-68.0000 sec   610 KBytes  5.00 Mbits/sec   0.223 ms 0/425 (0%)
[  4] 67.0000-68.0000 sec   612 KBytes  5.01 Mbits/sec   0.422 ms 0/426 (0%)
[  2] 69.0000-70.0000 sec   732 KBytes  6.00 Mbits/sec   0.141 ms 0/510 (0%)
[  1] 69.0000-70.0000 sec   854 KBytes  7.00 Mbits/sec   0.115 ms 0/595 (0%)
[  3] 68.0000-69.0000 sec   610 KBytes  5.00 Mbits/sec   0.204 ms 0/425 (0%)
[  4] 68.0000-69.0000 sec   610 KBytes  5.00 Mbits/sec   0.333 ms 0/425 (0%)
[  1] 70.0000-71.0000 sec   856 KBytes  7.01 Mbits/sec   0.085 ms 0/596 (0%)
[  2] 70.0000-71.0000 sec   732 KBytes  6.00 Mbits/sec   0.165 ms 0/510 (0%)
[  3] 69.0000-70.0000 sec   612 KBytes  5.01 Mbits/sec   0.186 ms 0/426 (0%)
[  4] 69.0000-70.0000 sec   610 KBytes  5.00 Mbits/sec   0.301 ms 0/425 (0%)
[  2] 71.0000-72.0000 sec   734 KBytes  6.01 Mbits/sec   0.109 ms 0/511 (0%)
[  1] 71.0000-72.0000 sec   854 KBytes  7.00 Mbits/sec   0.110 ms 0/595 (0%)
[  3] 70.0000-71.0000 sec   610 KBytes  5.00 Mbits/sec   0.166 ms 0/425 (0%)
[  4] 70.0000-71.0000 sec   610 KBytes  5.00 Mbits/sec   0.320 ms 0/425 (0%)
[  2] 72.0000-73.0000 sec   732 KBytes  6.00 Mbits/sec   0.095 ms 0/510 (0%)
[  1] 72.0000-73.0000 sec   854 KBytes  7.00 Mbits/sec   0.054 ms 0/595 (0%)
[  3] 71.0000-72.0000 sec   610 KBytes  5.00 Mbits/sec   0.162 ms 0/425 (0%)
[  4] 71.0000-72.0000 sec   610 KBytes  5.00 Mbits/sec   0.291 ms 0/425 (0%)
[  2] 73.0000-74.0000 sec   732 KBytes  6.00 Mbits/sec   0.141 ms 0/510 (0%)
[  1] 73.0000-74.0000 sec   856 KBytes  7.01 Mbits/sec   0.049 ms 0/596 (0%)
[  3] 72.0000-73.0000 sec   610 KBytes  5.00 Mbits/sec   0.153 ms 0/425 (0%)
[  4] 72.0000-73.0000 sec   610 KBytes  5.00 Mbits/sec   0.293 ms 0/425 (0%)
[  1] 74.0000-75.0000 sec   854 KBytes  7.00 Mbits/sec   0.154 ms 0/595 (0%)
[  2] 74.0000-75.0000 sec   732 KBytes  6.00 Mbits/sec   0.193 ms 0/510 (0%)
[  3] 73.0000-74.0000 sec   610 KBytes  5.00 Mbits/sec   0.154 ms 0/425 (0%)
[  4] 73.0000-74.0000 sec   610 KBytes  5.00 Mbits/sec   0.302 ms 0/425 (0%)
[  2] 75.0000-76.0000 sec   732 KBytes  6.00 Mbits/sec   0.143 ms 0/510 (0%)
[  1] 75.0000-76.0000 sec   854 KBytes  7.00 Mbits/sec   0.133 ms 0/595 (0%)
[  3] 74.0000-75.0000 sec   610 KBytes  5.00 Mbits/sec   0.179 ms 0/425 (0%)
[  4] 74.0000-75.0000 sec   610 KBytes  5.00 Mbits/sec   0.304 ms 0/425 (0%)
[  2] 76.0000-77.0000 sec   732 KBytes  6.00 Mbits/sec   0.141 ms 0/510 (0%)
[  1] 76.0000-77.0000 sec   854 KBytes  7.00 Mbits/sec   0.066 ms 0/595 (0%)
[  3] 75.0000-76.0000 sec   612 KBytes  5.01 Mbits/sec   0.261 ms 0/426 (0%)
[  4] 75.0000-76.0000 sec   612 KBytes  5.01 Mbits/sec   0.296 ms 0/426 (0%)
[  2] 77.0000-78.0000 sec   734 KBytes  6.01 Mbits/sec   0.169 ms 0/511 (0%)
[  1] 77.0000-78.0000 sec   856 KBytes  7.01 Mbits/sec   0.055 ms 0/596 (0%)
[  3] 76.0000-77.0000 sec   610 KBytes  5.00 Mbits/sec   0.251 ms 0/425 (0%)
[  4] 76.0000-77.0000 sec   610 KBytes  5.00 Mbits/sec   0.341 ms 0/425 (0%)
[  1] 78.0000-79.0000 sec   854 KBytes  7.00 Mbits/sec   0.101 ms 0/595 (0%)
[  2] 78.0000-79.0000 sec   732 KBytes  6.00 Mbits/sec   0.120 ms 0/510 (0%)
[  3] 77.0000-78.0000 sec   610 KBytes  5.00 Mbits/sec   0.212 ms 0/425 (0%)
[  4] 77.0000-78.0000 sec   610 KBytes  5.00 Mbits/sec   0.391 ms 0/425 (0%)
[  2] 79.0000-80.0000 sec   732 KBytes  6.00 Mbits/sec   0.171 ms 0/510 (0%)
[  1] 79.0000-80.0000 sec   854 KBytes  7.00 Mbits/sec   0.122 ms 0/595 (0%)
[  3] 78.0000-79.0000 sec   610 KBytes  5.00 Mbits/sec   0.202 ms 0/425 (0%)
[  4] 78.0000-79.0000 sec   610 KBytes  5.00 Mbits/sec   0.327 ms 0/425 (0%)
[  2] 80.0000-81.0000 sec   732 KBytes  6.00 Mbits/sec   0.119 ms 0/510 (0%)
[  1] 80.0000-81.0000 sec   854 KBytes  7.00 Mbits/sec   0.129 ms 0/595 (0%)
[  3] 79.0000-80.0000 sec   610 KBytes  5.00 Mbits/sec   0.185 ms 0/425 (0%)
[  4] 79.0000-80.0000 sec   612 KBytes  5.01 Mbits/sec   0.359 ms 0/426 (0%)
[  2] 81.0000-82.0000 sec   732 KBytes  6.00 Mbits/sec   0.149 ms 0/510 (0%)
[  1] 81.0000-82.0000 sec   856 KBytes  7.01 Mbits/sec   0.041 ms 0/596 (0%)
[  3] 80.0000-81.0000 sec   612 KBytes  5.01 Mbits/sec   0.197 ms 0/426 (0%)
[  4] 80.0000-81.0000 sec   610 KBytes  5.00 Mbits/sec   0.441 ms 0/425 (0%)
[  2] 82.0000-83.0000 sec   734 KBytes  6.01 Mbits/sec   0.117 ms 0/511 (0%)
[  1] 82.0000-83.0000 sec   853 KBytes  6.99 Mbits/sec   0.109 ms 0/594 (0%)
[  3] 81.0000-82.0000 sec   610 KBytes  5.00 Mbits/sec   0.231 ms 0/425 (0%)
[  4] 81.0000-82.0000 sec   610 KBytes  5.00 Mbits/sec   0.309 ms 0/425 (0%)
[  1] 83.0000-84.0000 sec   856 KBytes  7.01 Mbits/sec   0.087 ms 0/596 (0%)
[  2] 83.0000-84.0000 sec   732 KBytes  6.00 Mbits/sec   0.180 ms 0/510 (0%)
[  3] 82.0000-83.0000 sec   610 KBytes  5.00 Mbits/sec   0.174 ms 0/425 (0%)
[  4] 82.0000-83.0000 sec   610 KBytes  5.00 Mbits/sec   0.316 ms 0/425 (0%)
[  2] 84.0000-85.0000 sec   732 KBytes  6.00 Mbits/sec   0.164 ms 0/510 (0%)
[  1] 84.0000-85.0000 sec   854 KBytes  7.00 Mbits/sec   0.109 ms 0/595 (0%)
[  3] 83.0000-84.0000 sec   610 KBytes  5.00 Mbits/sec   0.164 ms 0/425 (0%)
[  4] 83.0000-84.0000 sec   610 KBytes  5.00 Mbits/sec   0.303 ms 0/425 (0%)
[  2] 85.0000-86.0000 sec   732 KBytes  6.00 Mbits/sec   0.110 ms 0/510 (0%)
[  1] 85.0000-86.0000 sec   854 KBytes  7.00 Mbits/sec   0.116 ms 0/595 (0%)
[  3] 84.0000-85.0000 sec   610 KBytes  5.00 Mbits/sec   0.166 ms 0/425 (0%)
[  4] 84.0000-85.0000 sec   610 KBytes  5.00 Mbits/sec   0.177 ms 0/425 (0%)
[  2] 86.0000-87.0000 sec   734 KBytes  6.01 Mbits/sec   0.154 ms 0/511 (0%)
[  1] 86.0000-87.0000 sec   856 KBytes  7.01 Mbits/sec   0.045 ms 0/596 (0%)
[  3] 85.0000-86.0000 sec   610 KBytes  5.00 Mbits/sec   0.155 ms 0/425 (0%)
[  4] 85.0000-86.0000 sec   612 KBytes  5.01 Mbits/sec   0.448 ms 0/426 (0%)
[  1] 87.0000-88.0000 sec   854 KBytes  7.00 Mbits/sec   0.152 ms 0/595 (0%)
[  2] 87.0000-88.0000 sec   732 KBytes  6.00 Mbits/sec   0.194 ms 0/510 (0%)
[  3] 86.0000-87.0000 sec   612 KBytes  5.01 Mbits/sec   0.189 ms 0/426 (0%)
[  4] 86.0000-87.0000 sec   610 KBytes  5.00 Mbits/sec   0.328 ms 0/425 (0%)
[  2] 88.0000-89.0000 sec   732 KBytes  6.00 Mbits/sec   0.142 ms 0/510 (0%)
[  1] 88.0000-89.0000 sec   854 KBytes  7.00 Mbits/sec   0.133 ms 0/595 (0%)
[  3] 87.0000-88.0000 sec   610 KBytes  5.00 Mbits/sec   0.171 ms 0/425 (0%)
[  4] 87.0000-88.0000 sec   610 KBytes  5.00 Mbits/sec   0.347 ms 0/425 (0%)
[  2] 89.0000-90.0000 sec   732 KBytes  6.00 Mbits/sec   0.154 ms 0/510 (0%)
[  1] 89.0000-90.0000 sec   854 KBytes  7.00 Mbits/sec   0.097 ms 0/595 (0%)
[  3] 88.0000-89.0000 sec   610 KBytes  5.00 Mbits/sec   0.202 ms 0/425 (0%)
[  4] 88.0000-89.0000 sec   610 KBytes  5.00 Mbits/sec   0.290 ms 0/425 (0%)
[  2] 90.0000-91.0000 sec   732 KBytes  6.00 Mbits/sec   0.176 ms 0/510 (0%)
[  1] 90.0000-91.0000 sec   856 KBytes  7.01 Mbits/sec   0.134 ms 0/596 (0%)
[  3] 89.0000-90.0000 sec   610 KBytes  5.00 Mbits/sec   0.170 ms 0/425 (0%)
[  4] 89.0000-90.0000 sec   610 KBytes  5.00 Mbits/sec   0.319 ms 0/425 (0%)
[  2] 91.0000-92.0000 sec   732 KBytes  6.00 Mbits/sec   0.131 ms 0/510 (0%)
[  1] 91.0000-92.0000 sec   854 KBytes  7.00 Mbits/sec   0.029 ms 0/595 (0%)
[  3] 90.0000-91.0000 sec   610 KBytes  5.00 Mbits/sec   0.167 ms 0/425 (0%)
[  4] 90.0000-91.0000 sec   610 KBytes  5.00 Mbits/sec   0.360 ms 0/425 (0%)
[  2] 92.0000-93.0000 sec   734 KBytes  6.01 Mbits/sec   0.176 ms 0/511 (0%)
[  1] 92.0000-93.0000 sec   854 KBytes  7.00 Mbits/sec   0.151 ms 0/595 (0%)
[  3] 91.0000-92.0000 sec   610 KBytes  5.00 Mbits/sec   0.155 ms 0/425 (0%)
[  4] 91.0000-92.0000 sec   612 KBytes  5.01 Mbits/sec   0.308 ms 0/426 (0%)
[  2] 93.0000-94.0000 sec   732 KBytes  6.00 Mbits/sec   0.126 ms 0/510 (0%)
[  1] 93.0000-94.0000 sec   854 KBytes  7.00 Mbits/sec   0.146 ms 0/595 (0%)
[  3] 92.0000-93.0000 sec   612 KBytes  5.01 Mbits/sec   0.153 ms 0/426 (0%)
[  4] 92.0000-93.0000 sec   610 KBytes  5.00 Mbits/sec   0.304 ms 0/425 (0%)
[  2] 94.0000-95.0000 sec   732 KBytes  6.00 Mbits/sec   0.137 ms 0/510 (0%)
[  1] 94.0000-95.0000 sec   856 KBytes  7.01 Mbits/sec   0.055 ms 0/596 (0%)
[  3] 93.0000-94.0000 sec   610 KBytes  5.00 Mbits/sec   0.173 ms 0/425 (0%)
[  4] 93.0000-94.0000 sec   610 KBytes  5.00 Mbits/sec   0.367 ms 0/425 (0%)
[  2] 95.0000-96.0000 sec   732 KBytes  6.00 Mbits/sec   0.141 ms 0/510 (0%)
[  1] 95.0000-96.0000 sec   853 KBytes  6.99 Mbits/sec   0.062 ms 0/594 (0%)
[  3] 94.0000-95.0000 sec   610 KBytes  5.00 Mbits/sec   0.147 ms 0/425 (0%)
[  4] 94.0000-95.0000 sec   610 KBytes  5.00 Mbits/sec   0.294 ms 0/425 (0%)
[  2] 96.0000-97.0000 sec   734 KBytes  6.01 Mbits/sec   0.172 ms 0/511 (0%)
[  1] 96.0000-97.0000 sec   856 KBytes  7.01 Mbits/sec   0.078 ms 0/596 (0%)
[  3] 95.0000-96.0000 sec   610 KBytes  5.00 Mbits/sec   0.138 ms 0/425 (0%)
[  4] 95.0000-96.0000 sec   610 KBytes  5.00 Mbits/sec   0.327 ms 0/425 (0%)
[  2] 97.0000-98.0000 sec   732 KBytes  6.00 Mbits/sec   0.166 ms 0/510 (0%)
[  1] 97.0000-98.0000 sec   854 KBytes  7.00 Mbits/sec   0.116 ms 0/595 (0%)
[  3] 96.0000-97.0000 sec   610 KBytes  5.00 Mbits/sec   0.142 ms 0/425 (0%)
[  4] 96.0000-97.0000 sec   610 KBytes  5.00 Mbits/sec   0.323 ms 0/425 (0%)
[  2] 98.0000-99.0000 sec   732 KBytes  6.00 Mbits/sec   0.103 ms 0/510 (0%)
[  1] 98.0000-99.0000 sec   856 KBytes  7.01 Mbits/sec   0.094 ms 0/596 (0%)
[  3] 97.0000-98.0000 sec   610 KBytes  5.00 Mbits/sec   0.185 ms 0/425 (0%)
[  4] 97.0000-98.0000 sec   612 KBytes  5.01 Mbits/sec   0.319 ms 0/426 (0%)
[  2] 99.0000-100.0000 sec   732 KBytes  6.00 Mbits/sec   0.149 ms 0/510 (0%)
[  1] 99.0000-100.0000 sec   854 KBytes  7.00 Mbits/sec   0.051 ms 0/595 (0%)
[  3] 98.0000-99.0000 sec   610 KBytes  5.00 Mbits/sec   0.175 ms 0/425 (0%)
[  4] 98.0000-99.0000 sec   610 KBytes  5.00 Mbits/sec   0.360 ms 0/425 (0%)
[  1] 100.0000-101.0000 sec   854 KBytes  7.00 Mbits/sec   0.159 ms 0/595 (0%)
[  2] 100.0000-101.0000 sec   732 KBytes  6.00 Mbits/sec   0.190 ms 0/510 (0%)
[  3] 99.0000-100.0000 sec   612 KBytes  5.01 Mbits/sec   0.165 ms 0/426 (0%)
[  4] 99.0000-100.0000 sec   610 KBytes  5.00 Mbits/sec   0.292 ms 0/425 (0%)
[  2] 101.0000-102.0000 sec   734 KBytes  6.01 Mbits/sec   0.142 ms 0/511 (0%)
[  1] 101.0000-102.0000 sec   854 KBytes  7.00 Mbits/sec   0.142 ms 0/595 (0%)
[  3] 100.0000-101.0000 sec   610 KBytes  5.00 Mbits/sec   0.195 ms 0/425 (0%)
[  4] 100.0000-101.0000 sec   610 KBytes  5.00 Mbits/sec   0.357 ms 0/425 (0%)
[  2] 102.0000-103.0000 sec   732 KBytes  6.00 Mbits/sec   0.171 ms 0/510 (0%)
[  1] 102.0000-103.0000 sec   856 KBytes  7.01 Mbits/sec   0.071 ms 0/596 (0%)
[  3] 101.0000-102.0000 sec   610 KBytes  5.00 Mbits/sec   0.210 ms 0/425 (0%)
[  4] 101.0000-102.0000 sec   610 KBytes  5.00 Mbits/sec   0.279 ms 0/425 (0%)
[  2] 103.0000-104.0000 sec   732 KBytes  6.00 Mbits/sec   0.162 ms 0/510 (0%)
[  1] 103.0000-104.0000 sec   854 KBytes  7.00 Mbits/sec   0.146 ms 0/595 (0%)
[  3] 102.0000-103.0000 sec   610 KBytes  5.00 Mbits/sec   0.168 ms 0/425 (0%)
[  4] 102.0000-103.0000 sec   610 KBytes  5.00 Mbits/sec   0.274 ms 0/425 (0%)
[  1] 104.0000-105.0000 sec   854 KBytes  7.00 Mbits/sec   0.106 ms 0/595 (0%)
[  2] 104.0000-105.0000 sec   732 KBytes  6.00 Mbits/sec   0.117 ms 0/510 (0%)
[  3] 103.0000-104.0000 sec   610 KBytes  5.00 Mbits/sec   0.154 ms 0/425 (0%)
[  4] 103.0000-104.0000 sec   610 KBytes  5.00 Mbits/sec   0.295 ms 0/425 (0%)
[  2] 105.0000-106.0000 sec   732 KBytes  6.00 Mbits/sec   0.130 ms 0/510 (0%)
[  1] 105.0000-106.0000 sec   854 KBytes  7.00 Mbits/sec   0.130 ms 0/595 (0%)
[  3] 104.0000-105.0000 sec   612 KBytes  5.01 Mbits/sec   0.154 ms 0/426 (0%)
[  4] 104.0000-105.0000 sec   612 KBytes  5.01 Mbits/sec   0.288 ms 0/426 (0%)
[  2] 106.0000-107.0000 sec   734 KBytes  6.01 Mbits/sec   0.125 ms 0/511 (0%)
[  1] 106.0000-107.0000 sec   854 KBytes  7.00 Mbits/sec   0.100 ms 0/595 (0%)
[  3] 105.0000-106.0000 sec   610 KBytes  5.00 Mbits/sec   0.171 ms 0/425 (0%)
[  4] 105.0000-106.0000 sec   610 KBytes  5.00 Mbits/sec   0.316 ms 0/425 (0%)
[  2] 107.0000-108.0000 sec   732 KBytes  6.00 Mbits/sec   0.170 ms 0/510 (0%)
[  1] 107.0000-108.0000 sec   856 KBytes  7.01 Mbits/sec   0.041 ms 0/596 (0%)
[  3] 106.0000-107.0000 sec   610 KBytes  5.00 Mbits/sec   0.181 ms 0/425 (0%)
[  4] 106.0000-107.0000 sec   610 KBytes  5.00 Mbits/sec   0.351 ms 0/425 (0%)
[  2] 108.0000-109.0000 sec   732 KBytes  6.00 Mbits/sec   0.129 ms 0/510 (0%)
[  1] 108.0000-109.0000 sec   854 KBytes  7.00 Mbits/sec   0.168 ms 0/595 (0%)
[  3] 107.0000-108.0000 sec   610 KBytes  5.00 Mbits/sec   0.166 ms 0/425 (0%)
[  4] 107.0000-108.0000 sec   610 KBytes  5.00 Mbits/sec   0.294 ms 0/425 (0%)
[  2] 109.0000-110.0000 sec   732 KBytes  6.00 Mbits/sec   0.180 ms 0/510 (0%)
[  1] 109.0000-110.0000 sec   854 KBytes  7.00 Mbits/sec   0.081 ms 0/595 (0%)
[  3] 108.0000-109.0000 sec   610 KBytes  5.00 Mbits/sec   0.175 ms 0/425 (0%)
[  4] 108.0000-109.0000 sec   612 KBytes  5.01 Mbits/sec   0.361 ms 0/426 (0%)
[  2] 110.0000-111.0000 sec   732 KBytes  6.00 Mbits/sec   0.140 ms 0/510 (0%)
[  1] 110.0000-111.0000 sec   854 KBytes  7.00 Mbits/sec   0.091 ms 0/595 (0%)
[  3] 109.0000-110.0000 sec   610 KBytes  5.00 Mbits/sec   0.175 ms 0/425 (0%)
[  4] 109.0000-110.0000 sec   610 KBytes  5.00 Mbits/sec   0.311 ms 0/425 (0%)
[  2] 111.0000-112.0000 sec   734 KBytes  6.01 Mbits/sec   0.103 ms 0/511 (0%)
[  1] 111.0000-112.0000 sec   856 KBytes  7.01 Mbits/sec   0.090 ms 0/596 (0%)
[  3] 110.0000-111.0000 sec   612 KBytes  5.01 Mbits/sec   0.188 ms 0/426 (0%)
[  4] 110.0000-111.0000 sec   610 KBytes  5.00 Mbits/sec   0.342 ms 0/425 (0%)
[  2] 112.0000-113.0000 sec   732 KBytes  6.00 Mbits/sec   0.154 ms 0/510 (0%)
[  1] 112.0000-113.0000 sec   854 KBytes  7.00 Mbits/sec   0.043 ms 0/595 (0%)
[  3] 111.0000-112.0000 sec   610 KBytes  5.00 Mbits/sec   0.183 ms 0/425 (0%)
[  4] 111.0000-112.0000 sec   610 KBytes  5.00 Mbits/sec   0.375 ms 0/425 (0%)
[  1] 113.0000-114.0000 sec   854 KBytes  7.00 Mbits/sec   0.158 ms 0/595 (0%)
[  2] 113.0000-114.0000 sec   732 KBytes  6.00 Mbits/sec   0.204 ms 0/510 (0%)
[  3] 112.0000-113.0000 sec   610 KBytes  5.00 Mbits/sec   0.157 ms 0/425 (0%)
[  4] 112.0000-113.0000 sec   610 KBytes  5.00 Mbits/sec   0.315 ms 0/425 (0%)
[  2] 114.0000-115.0000 sec   732 KBytes  6.00 Mbits/sec   0.166 ms 0/510 (0%)
[  1] 114.0000-115.0000 sec   854 KBytes  7.00 Mbits/sec   0.142 ms 0/595 (0%)
[  3] 113.0000-114.0000 sec   610 KBytes  5.00 Mbits/sec   0.149 ms 0/425 (0%)
[  4] 113.0000-114.0000 sec   610 KBytes  5.00 Mbits/sec   0.303 ms 0/425 (0%)
[  2] 115.0000-116.0000 sec   732 KBytes  6.00 Mbits/sec   0.136 ms 0/510 (0%)
[  1] 115.0000-116.0000 sec   856 KBytes  7.01 Mbits/sec   0.072 ms 0/596 (0%)
[  3] 114.0000-115.0000 sec   610 KBytes  5.00 Mbits/sec   0.154 ms 0/425 (0%)
[  4] 114.0000-115.0000 sec   612 KBytes  5.01 Mbits/sec   0.300 ms 0/426 (0%)
[  2] 116.0000-117.0000 sec   734 KBytes  6.01 Mbits/sec   0.168 ms 0/511 (0%)
[  1] 116.0000-117.0000 sec   854 KBytes  7.00 Mbits/sec   0.146 ms 0/595 (0%)
[  3] 115.0000-116.0000 sec   610 KBytes  5.00 Mbits/sec   0.171 ms 0/425 (0%)
[  4] 115.0000-116.0000 sec   610 KBytes  5.00 Mbits/sec   0.353 ms 0/425 (0%)
[  1] 117.0000-118.0000 sec   854 KBytes  7.00 Mbits/sec   0.106 ms 0/595 (0%)
[  2] 117.0000-118.0000 sec   732 KBytes  6.00 Mbits/sec   0.131 ms 0/510 (0%)
[  3] 116.0000-117.0000 sec   612 KBytes  5.01 Mbits/sec   0.156 ms 0/426 (0%)
[  4] 116.0000-117.0000 sec   610 KBytes  5.00 Mbits/sec   0.286 ms 0/425 (0%)
[  2] 118.0000-119.0000 sec   732 KBytes  6.00 Mbits/sec   0.162 ms 0/510 (0%)
[  1] 118.0000-119.0000 sec   854 KBytes  7.00 Mbits/sec   0.122 ms 0/595 (0%)
[  3] 117.0000-118.0000 sec   610 KBytes  5.00 Mbits/sec   0.194 ms 0/425 (0%)
[  4] 117.0000-118.0000 sec   610 KBytes  5.00 Mbits/sec   0.335 ms 0/425 (0%)
[  3] 118.0000-118.9660 sec   590 KBytes  5.00 Mbits/sec   0.157 ms 0/411 (0%)
[  3] 0.0000-118.9660 sec  70.9 MBytes  5.00 Mbits/sec   0.157 ms 426/51024 (0.83%)
[  3] 0.0000-118.9660 sec  3 datagrams received out-of-order
[  2] 119.0000-119.9965 sec   731 KBytes  6.01 Mbits/sec   0.145 ms 0/509 (0%)
[  2] 0.0000-119.9965 sec  85.8 MBytes  6.00 Mbits/sec   0.145 ms 0/61228 (0%)
[  4] 118.0000-118.9656 sec   590 KBytes  5.01 Mbits/sec   0.361 ms 0/411 (0%)
[  4] 0.0000-118.9656 sec  70.9 MBytes  5.00 Mbits/sec   0.361 ms 442/51024 (0.87%)
[  1] 119.0000-119.9982 sec   854 KBytes  7.01 Mbits/sec   0.118 ms 0/595 (0%)
[  1] 0.0000-119.9982 sec  96.8 MBytes  6.77 Mbits/sec   0.118 ms 2391/71432 (3.3%)
